timestamp,heart rate,distance,activity type,time
1726435358,140.0,0.0,generic,0
1726435359,140.0,0.0,generic,1
1726435360,139.0,0.0,generic,2
1726435361,139.0,0.0,generic,3
1726435362,139.0,0.0,generic,4
1726435363,140.0,0.0,generic,5
1726435364,140.0,0.0,generic,6
1726435365,140.0,0.0,generic,7
1726435366,140.0,0.0,generic,8
1726435367,141.0,0.0,generic,9
1726435368,141.0,0.0,generic,10
1726435369,141.0,0.0,generic,11
1726435370,141.0,0.0,generic,12
1726435371,141.0,0.0,generic,13
1726435372,141.0,0.0,generic,14
1726435373,141.0,0.0,generic,15
1726435374,141.0,0.0,generic,16
1726435375,142.0,0.0,generic,17
