timestamp,heart rate,distance,activity type,time
1727233400,93.0,0.0,generic,0
1727233401,95.0,0.0,generic,1
1727233402,97.0,0.0,generic,2
1727233403,100.0,0.0,generic,3
1727233404,104.0,0.0,generic,4
1727233405,107.0,0.0,generic,5
1727233406,109.0,0.0,generic,6
1727233407,112.0,0.0,generic,7
1727233408,114.0,0.0,generic,8
1727233409,116.0,0.0,generic,9
1727233410,117.0,0.0,generic,10
1727233411,119.0,0.0,generic,11
1727233412,121.0,0.0,generic,12
1727233413,122.0,0.0,generic,13
1727233414,124.0,0.0,generic,14
1727233415,126.0,0.0,generic,15
1727233416,126.0,0.0,generic,16
1727233417,126.0,0.0,generic,17
1727233418,126.0,0.0,generic,18
1727233419,126.0,0.0,generic,19
1727233420,127.0,0.0,generic,20
1727233421,127.0,0.0,generic,21
1727233422,126.0,0.0,generic,22
1727233423,126.0,0.0,generic,23
1727233424,125.0,0.0,generic,24
1727233425,124.0,0.0,generic,25
1727233426,124.0,0.0,generic,26
