,timestamp,cadence,gct,heart_rate,time
0,1707332840,0,0,0.0,0
1,1707332841,0,0,0.0,1
2,1707332842,0,0,0.0,2
3,1707332843,0,0,0.0,3
4,1707332844,0,0,0.0,4
5,1707332845,0,0,0.0,5
6,1707332846,0,0,0.0,6
7,1707332847,0,0,0.0,7
8,1707332848,0,0,0.0,8
9,1707332849,0,0,0.0,9
10,1707332850,0,0,0.0,10
11,1707332851,0,0,0.0,11
12,1707332852,0,0,0.0,12
13,1707332853,0,0,0.0,13
14,1707332854,0,0,0.0,14
15,1707332855,0,0,0.0,15
16,1707332856,0,0,0.0,16
17,1707332857,0,0,0.0,17
18,1707332858,0,0,0.0,18
19,1707332859,0,0,0.0,19
20,1707332860,0,0,171.0,20
21,1707332861,0,0,171.0,21
22,1707332862,0,0,171.0,22
23,1707332863,0,0,171.0,23
24,1707332864,0,0,172.0,24
25,1707332865,0,0,173.0,25
26,1707332866,0,0,173.0,26
27,1707332867,0,0,173.0,27
28,1707332868,0,0,173.0,28
29,1707332869,0,0,173.0,29
30,1707332870,0,0,173.0,30
31,1707332871,0,0,172.0,31
32,1707332872,0,0,172.0,32
