timestamp,heart rate,distance,activity type,time
1728080987,116.0,0.0,generic,0
1728080988,116.0,0.0,generic,1
1728080989,115.0,0.0,generic,2
1728080990,114.0,0.0,generic,3
1728080991,114.0,0.0,generic,4
1728080992,114.0,0.0,generic,5
1728080993,114.0,0.0,generic,6
1728080994,114.0,0.0,generic,7
1728080995,114.0,0.0,generic,8
1728080996,114.0,0.0,generic,9
1728080997,113.0,0.0,generic,10
1728080998,113.0,0.0,generic,11
1728080999,112.0,0.0,generic,12
1728081000,112.0,0.0,generic,13
1728081001,111.0,0.0,generic,14
1728081002,110.0,0.0,generic,15
1728081003,110.0,0.0,generic,16
1728081004,110.0,0.0,generic,17
1728081005,110.0,0.0,generic,18
1728081006,109.0,0.0,generic,19
1728081007,109.0,0.0,generic,20
1728081008,108.0,0.0,generic,21
1728081009,108.0,0.0,generic,22
1728081010,107.0,0.0,generic,23
