timestamp,heart rate,distance,activity type,time
1727227803,141.0,0.0,generic,0
1727227804,140.0,0.0,generic,1
1727227805,139.0,0.0,generic,2
1727227806,139.0,0.0,generic,3
1727227807,139.0,0.0,generic,4
1727227808,138.0,0.0,generic,5
1727227809,138.0,0.0,generic,6
1727227810,138.0,0.0,generic,7
1727227811,138.0,0.0,generic,8
1727227812,138.0,0.0,generic,9
1727227813,137.0,0.0,generic,10
1727227814,136.0,0.0,generic,11
1727227815,136.0,0.0,generic,12
1727227816,136.0,0.0,generic,13
1727227817,136.0,0.0,generic,14
1727227818,136.0,0.0,generic,15
1727227819,136.0,0.0,generic,16
1727227820,136.0,0.0,generic,17
