,timestamp,cadence,gct,heart_rate,time
0,1706371260,0,0,0.0,0
1,1706371261,0,0,0.0,1
2,1706371262,0,0,0.0,2
3,1706371263,0,0,0.0,3
4,1706371264,0,0,0.0,4
5,1706371265,0,0,0.0,5
6,1706371266,0,0,0.0,6
7,1706371267,0,0,0.0,7
8,1706371268,0,0,0.0,8
9,1706371269,0,0,0.0,9
10,1706371270,0,0,0.0,10
11,1706371271,0,0,0.0,11
12,1706371272,0,0,0.0,12
13,1706371273,0,0,0.0,13
14,1706371274,0,0,130.0,14
15,1706371275,0,0,128.0,15
16,1706371276,0,0,128.0,16
17,1706371277,0,0,128.0,17
18,1706371278,0,0,128.0,18
19,1706371279,0,0,127.0,19
20,1706371280,0,0,126.0,20
21,1706371281,0,0,125.0,21
22,1706371282,0,0,125.0,22
23,1706371283,0,0,125.0,23
24,1706371284,0,0,125.0,24
25,1706371285,0,0,125.0,25
