timestamp,heart rate,activity type,time
1717537049,101.0,generic,0
1717537050,102.0,generic,1
1717537051,104.0,generic,2
1717537052,105.0,generic,3
1717537053,106.0,generic,4
1717537054,107.0,generic,5
1717537055,108.0,generic,6
1717537056,109.0,generic,7
