,timestamp,cadence,gct,heart_rate,time
1,1707244349,0,0,0.0,1
2,1707244350,0,0,0.0,2
3,1707244351,0,0,0.0,3
4,1707244352,0,0,0.0,4
5,1707244353,0,0,0.0,5
6,1707244354,0,0,0.0,6
7,1707244355,0,0,0.0,7
8,1707244356,0,0,0.0,8
9,1707244357,0,0,0.0,9
10,1707244358,0,0,0.0,10
11,1707244359,0,0,0.0,11
12,1707244360,0,0,0.0,12
13,1707244361,0,0,0.0,13
14,1707244362,0,0,0.0,14
15,1707244363,0,0,161.0,15
16,1707244364,0,0,162.0,16
17,1707244365,0,0,163.0,17
18,1707244366,0,0,163.0,18
19,1707244367,0,0,163.0,19
20,1707244368,0,0,163.0,20
21,1707244369,0,0,163.0,21
