timestamp,heart rate,distance,activity type,time
1727927814,151.0,0.0,generic,0
1727927815,150.0,0.0,generic,1
1727927816,150.0,0.0,generic,2
1727927817,149.0,0.0,generic,3
1727927818,148.0,0.0,generic,4
1727927819,148.0,0.0,generic,5
1727927820,148.0,0.0,generic,6
1727927821,148.0,0.0,generic,7
1727927822,148.0,0.0,generic,8
1727927823,147.0,0.0,generic,9
1727927824,147.0,0.0,generic,10
1727927825,147.0,0.0,generic,11
1727927826,147.0,0.0,generic,12
1727927827,147.0,0.0,generic,13
1727927828,146.0,0.0,generic,14
1727927829,146.0,0.0,generic,15
1727927830,146.0,0.0,generic,16
1727927831,146.0,0.0,generic,17
1727927832,146.0,0.0,generic,18
1727927833,146.0,0.0,generic,19
1727927834,146.0,0.0,generic,20
1727927835,146.0,0.0,generic,21
1727927836,146.0,0.0,generic,22
1727927837,146.0,0.0,generic,23
1727927838,145.0,0.0,generic,24
1727927839,145.0,0.0,generic,25
1727927840,145.0,0.0,generic,26
1727927841,145.0,0.0,generic,27
1727927842,145.0,0.0,generic,28
1727927843,144.0,0.0,generic,29
1727927844,144.0,0.0,generic,30
1727927845,144.0,0.0,generic,31
1727927846,143.0,0.0,generic,32
1727927847,142.0,0.0,generic,33
1727927848,142.0,0.0,generic,34
1727927849,141.0,0.0,generic,35
1727927850,141.0,0.0,generic,36
1727927851,141.0,0.0,generic,37
1727927852,141.0,0.0,generic,38
1727927853,140.0,0.0,generic,39
1727927854,139.0,0.0,generic,40
1727927855,139.0,0.0,generic,41
1727927856,139.0,0.0,generic,42
