,timestamp,cadence,gct,heart_rate,time
0,1707246006,0,0,0.0,0
1,1707246007,0,0,0.0,1
2,1707246008,0,0,0.0,2
3,1707246009,0,0,0.0,3
4,1707246010,0,0,0.0,4
5,1707246011,0,0,0.0,5
6,1707246012,0,0,0.0,6
7,1707246013,0,0,0.0,7
8,1707246014,0,0,0.0,8
9,1707246015,0,0,0.0,9
10,1707246016,0,0,0.0,10
11,1707246017,0,0,0.0,11
12,1707246018,0,0,0.0,12
13,1707246019,0,0,0.0,13
14,1707246020,0,0,0.0,14
15,1707246021,0,0,166.0,15
16,1707246022,0,0,167.0,16
17,1707246023,0,0,167.0,17
18,1707246024,0,0,167.0,18
19,1707246025,0,0,168.0,19
20,1707246026,0,0,168.0,20
21,1707246027,0,0,168.0,21
22,1707246028,0,0,168.0,22
23,1707246029,0,0,167.0,23
24,1707246030,0,0,167.0,24
25,1707246031,0,0,167.0,25
26,1707246032,0,0,167.0,26
