timestamp,heart rate,distance,activity type,time
1728084028,110.0,0.0,generic,0
1728084029,110.0,0.0,generic,1
1728084030,108.0,0.0,generic,2
1728084031,108.0,0.0,generic,3
1728084032,109.0,0.0,generic,4
1728084033,111.0,0.0,generic,5
1728084034,116.0,0.0,generic,6
1728084035,117.0,0.0,generic,7
1728084036,118.0,0.0,generic,8
1728084037,118.0,0.0,generic,9
1728084038,117.0,0.0,generic,10
1728084039,116.0,0.0,generic,11
1728084040,116.0,0.0,generic,12
1728084041,114.0,0.0,generic,13
1728084042,114.0,0.0,generic,14
1728084043,112.0,0.0,generic,15
1728084044,111.0,0.0,generic,16
1728084045,109.0,0.0,generic,17
1728084046,107.0,0.0,generic,18
1728084047,106.0,0.0,generic,19
1728084048,106.0,0.0,generic,20
1728084049,105.0,0.0,generic,21
1728084050,105.0,0.0,generic,22
1728084051,104.0,0.0,generic,23
1728084052,103.0,0.0,generic,24
1728084053,105.0,0.0,generic,25
1728084054,107.0,0.0,generic,26
1728084055,109.0,0.0,generic,27
1728084056,108.0,0.0,generic,28
1728084057,108.0,0.0,generic,29
1728084058,109.0,0.0,generic,30
1728084059,110.0,0.0,generic,31
1728084060,110.0,0.0,generic,32
