timestamp,heart rate,distance,activity type,time
1727557664,,0.0,generic,0
1727557665,,0.0,generic,1
1727557666,,0.0,generic,2
1727557667,119.0,0.0,generic,3
1727557668,119.0,0.0,generic,4
1727557669,118.0,0.0,generic,5
1727557670,118.0,0.0,generic,6
1727557671,118.0,0.0,generic,7
1727557672,118.0,0.0,generic,8
1727557673,118.0,0.0,generic,9
1727557674,119.0,0.0,generic,10
1727557675,120.0,0.0,generic,11
1727557676,120.0,0.0,generic,12
1727557677,119.0,0.0,generic,13
1727557678,119.0,0.0,generic,14
1727557679,118.0,0.0,generic,15
1727557680,118.0,0.0,generic,16
1727557681,118.0,0.0,generic,17
1727557682,118.0,0.0,generic,18
1727557683,119.0,0.0,generic,19
1727557684,119.0,0.0,generic,20
1727557685,119.0,0.0,generic,21
1727557686,119.0,0.0,generic,22
1727557687,118.0,0.0,generic,23
1727557688,118.0,0.0,generic,24
1727557689,118.0,0.0,generic,25
1727557690,118.0,0.0,generic,26
1727557691,118.0,0.0,generic,27
1727557692,118.0,0.0,generic,28
1727557693,118.0,0.0,generic,29
1727557694,118.0,0.0,generic,30
1727557695,118.0,0.0,generic,31
1727557696,118.0,0.0,generic,32
1727557697,118.0,0.0,generic,33
1727557698,118.0,0.0,generic,34
1727557699,119.0,0.0,generic,35
1727557700,120.0,0.0,generic,36
1727557701,119.0,0.0,generic,37
1727557702,118.0,0.0,generic,38
1727557703,117.0,0.0,generic,39
1727557704,116.0,0.0,generic,40
1727557705,116.0,0.0,generic,41
1727557706,116.0,0.0,generic,42
1727557707,116.0,0.0,generic,43
1727557708,115.0,0.0,generic,44
1727557709,115.0,0.0,generic,45
1727557710,114.0,0.0,generic,46
1727557711,113.0,0.0,generic,47
1727557712,113.0,0.0,generic,48
1727557713,113.0,0.0,generic,49
1727557714,113.0,0.0,generic,50
1727557715,113.0,0.0,generic,51
1727557716,112.0,0.0,generic,52
1727557717,113.0,0.0,generic,53
1727557718,113.0,0.0,generic,54
1727557719,113.0,0.0,generic,55
1727557720,113.0,0.0,generic,56
1727557721,113.0,0.0,generic,57
1727557722,113.0,0.0,generic,58
1727557723,113.0,0.0,generic,59
1727557724,113.0,0.0,generic,60
1727557725,113.0,0.0,generic,61
1727557726,113.0,0.0,generic,62
1727557727,113.0,0.0,generic,63
1727557728,113.0,0.0,generic,64
