timestamp,heart rate,activity type,time
1715992125,123.0,generic,0
1715992126,124.0,generic,1
1715992127,124.0,generic,2
1715992128,124.0,generic,3
1715992129,123.0,generic,4
1715992130,123.0,generic,5
1715992131,123.0,generic,6
1715992132,122.0,generic,7
1715992133,122.0,generic,8
