timestamp,heart rate,distance,activity type,time
1728078313,148.0,0.0,generic,0
1728078314,148.0,0.0,generic,1
1728078315,148.0,0.0,generic,2
1728078316,147.0,0.0,generic,3
1728078317,147.0,0.0,generic,4
1728078318,146.0,0.0,generic,5
1728078319,144.0,0.0,generic,6
1728078320,143.0,0.0,generic,7
1728078321,142.0,0.0,generic,8
1728078322,141.0,0.0,generic,9
1728078323,141.0,0.0,generic,10
1728078324,141.0,0.0,generic,11
1728078325,141.0,0.0,generic,12
1728078326,141.0,0.0,generic,13
1728078327,141.0,0.0,generic,14
1728078328,140.0,0.0,generic,15
1728078329,139.0,0.0,generic,16
1728078330,139.0,0.0,generic,17
