timestamp,heart rate,distance,activity type,time
1727549599,111.0,0.0,generic,0
1727549600,111.0,0.0,generic,1
1727549601,110.0,0.0,generic,2
1727549602,110.0,0.0,generic,3
1727549603,110.0,0.0,generic,4
1727549604,110.0,0.0,generic,5
1727549605,110.0,0.0,generic,6
1727549606,110.0,0.0,generic,7
1727549607,109.0,0.0,generic,8
1727549608,109.0,0.0,generic,9
1727549609,108.0,0.0,generic,10
1727549610,108.0,0.0,generic,11
1727549611,107.0,0.0,generic,12
1727549612,106.0,0.0,generic,13
1727549613,106.0,0.0,generic,14
1727549614,105.0,0.0,generic,15
1727549615,104.0,0.0,generic,16
1727549616,104.0,0.0,generic,17
1727549617,104.0,0.0,generic,18
1727549618,104.0,0.0,generic,19
1727549619,103.0,0.0,generic,20
1727549620,103.0,0.0,generic,21
1727549621,103.0,0.0,generic,22
1727549622,103.0,0.0,generic,23
1727549623,103.0,0.0,generic,24
1727549624,103.0,0.0,generic,25
1727549625,103.0,0.0,generic,26
1727549626,103.0,0.0,generic,27
1727549627,103.0,0.0,generic,28
1727549628,103.0,0.0,generic,29
1727549629,103.0,0.0,generic,30
1727549630,103.0,0.0,generic,31
1727549631,104.0,0.0,generic,32
1727549632,104.0,0.0,generic,33
