timestamp,heart rate,distance,activity type,time
1724272399,119.0,0.0,generic,0
1724272400,117.0,0.0,generic,1
1724272401,117.0,0.0,generic,2
1724272402,116.0,0.0,generic,3
1724272403,115.0,0.0,generic,4
1724272404,115.0,0.0,generic,5
1724272405,114.0,0.0,generic,6
1724272406,113.0,0.0,generic,7
1724272407,112.0,0.0,generic,8
1724272408,111.0,0.0,generic,9
1724272409,111.0,0.0,generic,10
1724272410,111.0,0.0,generic,11
1724272411,112.0,0.0,generic,12
1724272412,112.0,0.0,generic,13
1724272413,112.0,0.0,generic,14
1724272414,113.0,0.0,generic,15
1724272415,113.0,0.0,generic,16
1724272416,113.0,0.0,generic,17
1724272417,112.0,0.0,generic,18
1724272418,112.0,0.0,generic,19
1724272419,111.0,0.0,generic,20
1724272420,111.0,0.0,generic,21
1724272421,111.0,0.0,generic,22
1724272422,110.0,0.0,generic,23
1724272423,110.0,0.0,generic,24
1724272424,110.0,0.0,generic,25
1724272425,110.0,0.0,generic,26
1724272426,110.0,0.0,generic,27
1724272427,109.0,0.0,generic,28
1724272428,109.0,0.0,generic,29
1724272429,109.0,0.0,generic,30
1724272430,108.0,0.0,generic,31
1724272431,108.0,0.0,generic,32
1724272432,108.0,0.0,generic,33
1724272433,108.0,0.0,generic,34
1724272434,108.0,0.0,generic,35
1724272435,108.0,0.0,generic,36
1724272436,108.0,0.0,generic,37
1724272437,108.0,0.0,generic,38
