timestamp,heart rate,distance,activity type,time
1721697438,,0.0,generic,0
1721697439,,0.0,generic,1
1721697440,,0.0,generic,2
1721697441,95.0,0.0,generic,3
1721697442,95.0,0.0,generic,4
1721697443,95.0,0.0,generic,5
1721697444,95.0,0.0,generic,6
1721697445,95.0,0.0,generic,7
1721697446,95.0,0.0,generic,8
1721697447,95.0,0.0,generic,9
1721697448,95.0,0.0,generic,10
1721697449,94.0,0.0,generic,11
1721697450,95.0,0.0,generic,12
1721697451,94.0,0.0,generic,13
1721697452,95.0,0.0,generic,14
1721697453,95.0,0.0,generic,15
1721697454,96.0,0.0,generic,16
1721697455,95.0,0.0,generic,17
1721697456,95.0,0.0,generic,18
1721697457,95.0,0.0,generic,19
1721697458,95.0,0.0,generic,20
1721697459,95.0,0.0,generic,21
1721697460,95.0,0.0,generic,22
1721697461,94.0,0.0,generic,23
1721697462,94.0,0.0,generic,24
1721697463,94.0,0.0,generic,25
1721697464,94.0,0.0,generic,26
1721697465,94.0,0.0,generic,27
1721697466,94.0,0.0,generic,28
1721697467,94.0,0.0,generic,29
1721697468,94.0,0.0,generic,30
1721697469,94.0,0.0,generic,31
1721697470,94.0,0.0,generic,32
1721697471,94.0,0.0,generic,33
1721697472,94.0,0.0,generic,34
1721697473,94.0,0.0,generic,35
1721697474,94.0,0.0,generic,36
1721697475,94.0,0.0,generic,37
1721697476,94.0,0.0,generic,38
1721697477,94.0,0.0,generic,39
