timestamp,heart rate,distance,activity type,time
1721694202,,0.0,generic,0
1721694203,,0.0,generic,1
1721694204,,0.0,generic,2
1721694205,,0.0,generic,3
1721694206,,0.0,generic,4
1721694207,,0.0,generic,5
1721694208,,0.0,generic,6
1721694209,,0.0,generic,7
1721694210,117.0,0.0,generic,8
1721694211,117.0,0.0,generic,9
1721694212,116.0,0.0,generic,10
1721694213,116.0,0.0,generic,11
1721694214,114.0,0.0,generic,12
1721694215,112.0,0.0,generic,13
1721694216,110.0,0.0,generic,14
1721694217,109.0,0.0,generic,15
1721694218,108.0,0.0,generic,16
1721694219,107.0,0.0,generic,17
1721694220,106.0,0.0,generic,18
1721694221,106.0,0.0,generic,19
1721694222,105.0,0.0,generic,20
