,timestamp,cadence,gct,heart_rate,time
0,1707331745,0,0,0.0,0
1,1707331746,0,0,0.0,1
2,1707331747,0,0,0.0,2
3,1707331748,0,0,0.0,3
4,1707331749,0,0,0.0,4
5,1707331750,0,0,0.0,5
6,1707331751,0,0,0.0,6
7,1707331752,0,0,0.0,7
8,1707331753,0,0,0.0,8
9,1707331754,0,0,0.0,9
10,1707331755,0,0,0.0,10
11,1707331756,0,0,0.0,11
12,1707331757,0,0,0.0,12
13,1707331758,0,0,0.0,13
14,1707331759,0,0,0.0,14
15,1707331760,0,0,0.0,15
16,1707331761,0,0,0.0,16
17,1707331762,0,0,0.0,17
18,1707331763,0,0,0.0,18
19,1707331764,0,0,0.0,19
20,1707331765,0,0,0.0,20
21,1707331766,0,0,139.0,21
22,1707331767,0,0,138.0,22
23,1707331768,0,0,138.0,23
24,1707331769,0,0,138.0,24
25,1707331770,0,0,140.0,25
26,1707331771,0,0,140.0,26
27,1707331772,0,0,140.0,27
28,1707331773,0,0,139.0,28
29,1707331774,0,0,138.0,29
30,1707331775,0,0,138.0,30
31,1707331776,0,0,137.0,31
32,1707331777,0,0,136.0,32
33,1707331778,0,0,136.0,33
34,1707331779,0,0,135.0,34
35,1707331780,0,0,135.0,35
36,1707331781,0,0,134.0,36
37,1707331782,0,0,133.0,37
38,1707331783,0,0,132.0,38
39,1707331784,0,0,132.0,39
40,1707331785,0,0,133.0,40
41,1707331786,0,0,133.0,41
42,1707331787,0,0,133.0,42
43,1707331788,0,0,132.0,43
44,1707331789,0,0,132.0,44
45,1707331790,0,0,132.0,45
46,1707331791,0,0,132.0,46
47,1707331792,0,0,132.0,47
