,timestamp,cadence,gct,heart_rate,time
3,1706812385,0,0,0.0,3
4,1706812386,0,0,0.0,4
5,1706812387,0,0,0.0,5
6,1706812388,0,0,0.0,6
7,1706812389,0,0,0.0,7
8,1706812390,0,0,0.0,8
9,1706812391,0,0,0.0,9
10,1706812392,0,0,0.0,10
11,1706812393,0,0,0.0,11
12,1706812394,0,0,0.0,12
13,1706812395,0,0,0.0,13
14,1706812396,0,0,0.0,14
15,1706812397,0,0,0.0,15
16,1706812398,0,0,0.0,16
17,1706812399,0,0,0.0,17
18,1706812400,0,0,0.0,18
19,1706812401,0,0,0.0,19
20,1706812402,0,0,0.0,20
21,1706812403,0,0,0.0,21
