timestamp,heart rate,distance,activity type,time
1727030880,,0.0,generic,0
1727030881,85.0,0.0,generic,1
1727030882,85.0,0.0,generic,2
1727030883,86.0,0.0,generic,3
1727030884,87.0,0.0,generic,4
1727030885,89.0,0.0,generic,5
1727030886,91.0,0.0,generic,6
1727030887,93.0,0.0,generic,7
1727030888,99.0,0.0,generic,8
1727030889,105.0,0.0,generic,9
1727030890,111.0,0.0,generic,10
1727030891,116.0,0.0,generic,11
1727030892,117.0,0.0,generic,12
1727030893,117.0,0.0,generic,13
1727030894,118.0,0.0,generic,14
1727030895,118.0,0.0,generic,15
1727030896,118.0,0.0,generic,16
1727030897,117.0,0.0,generic,17
1727030898,117.0,0.0,generic,18
1727030899,116.0,0.0,generic,19
1727030900,116.0,0.0,generic,20
1727030901,116.0,0.0,generic,21
1727030902,116.0,0.0,generic,22
1727030903,117.0,0.0,generic,23
1727030904,117.0,0.0,generic,24
1727030905,118.0,0.0,generic,25
1727030906,118.0,0.0,generic,26
1727030907,119.0,0.0,generic,27
1727030908,119.0,0.0,generic,28
