timestamp,heart rate,activity type,time
1719608722,163.0,generic,0
1719608723,162.0,generic,1
1719608724,162.0,generic,2
1719608725,162.0,generic,3
1719608726,162.0,generic,4
1719608727,161.0,generic,5
1719608728,160.0,generic,6
1719608729,160.0,generic,7
