timestamp,heart rate,activity type,time
1719608047,141.0,generic,0
1719608048,141.0,generic,1
1719608049,141.0,generic,2
1719608050,141.0,generic,3
1719608051,141.0,generic,4
1719608052,140.0,generic,5
1719608053,139.0,generic,6
1719608054,139.0,generic,7
1719608055,138.0,generic,8
