timestamp,heart rate,distance,activity type,time
1727033175,,0.0,generic,0
1727033176,,0.0,generic,1
1727033177,,0.0,generic,2
1727033178,142.0,0.0,generic,3
1727033179,142.0,0.0,generic,4
1727033180,143.0,0.0,generic,5
1727033181,143.0,0.0,generic,6
1727033182,143.0,0.0,generic,7
1727033183,143.0,0.0,generic,8
1727033184,143.0,0.0,generic,9
1727033185,143.0,0.0,generic,10
1727033186,143.0,0.0,generic,11
1727033187,142.0,0.0,generic,12
1727033188,141.0,0.0,generic,13
1727033189,141.0,0.0,generic,14
1727033190,141.0,0.0,generic,15
1727033191,140.0,0.0,generic,16
1727033192,139.0,0.0,generic,17
1727033193,139.0,0.0,generic,18
1727033194,138.0,0.0,generic,19
1727033195,138.0,0.0,generic,20
1727033196,138.0,0.0,generic,21
1727033197,138.0,0.0,generic,22
1727033198,138.0,0.0,generic,23
1727033199,137.0,0.0,generic,24
