timestamp,heart rate,distance,activity type,time
1727233427,124.0,0.0,generic,0
1727233428,123.0,0.0,generic,1
1727233429,123.0,0.0,generic,2
1727233430,125.0,0.0,generic,3
1727233431,124.0,0.0,generic,4
1727233432,124.0,0.0,generic,5
1727233433,124.0,0.0,generic,6
1727233434,123.0,0.0,generic,7
1727233435,123.0,0.0,generic,8
1727233436,122.0,0.0,generic,9
1727233437,121.0,0.0,generic,10
1727233438,121.0,0.0,generic,11
1727233439,120.0,0.0,generic,12
1727233440,120.0,0.0,generic,13
1727233441,119.0,0.0,generic,14
1727233442,119.0,0.0,generic,15
1727233443,118.0,0.0,generic,16
1727233444,118.0,0.0,generic,17
1727233445,117.0,0.0,generic,18
1727233446,117.0,0.0,generic,19
1727233447,116.0,0.0,generic,20
1727233448,116.0,0.0,generic,21
1727233449,115.0,0.0,generic,22
1727233450,115.0,0.0,generic,23
1727233451,116.0,0.0,generic,24
1727233452,116.0,0.0,generic,25
1727233453,116.0,0.0,generic,26
