timestamp,heart rate,distance,activity type,time
1728081767,144.0,0.0,generic,0
1728081768,144.0,0.0,generic,1
1728081769,145.0,0.0,generic,2
1728081770,144.0,0.0,generic,3
1728081771,142.0,0.0,generic,4
1728081772,141.0,0.0,generic,5
1728081773,141.0,0.0,generic,6
1728081774,141.0,0.0,generic,7
1728081775,141.0,0.0,generic,8
1728081776,141.0,0.0,generic,9
1728081777,141.0,0.0,generic,10
1728081778,141.0,0.0,generic,11
1728081779,140.0,0.0,generic,12
1728081780,139.0,0.0,generic,13
1728081781,139.0,0.0,generic,14
1728081782,139.0,0.0,generic,15
1728081783,139.0,0.0,generic,16
1728081784,138.0,0.0,generic,17
1728081785,138.0,0.0,generic,18
1728081786,138.0,0.0,generic,19
1728081787,138.0,0.0,generic,20
1728081788,137.0,0.0,generic,21
1728081789,136.0,0.0,generic,22
1728081790,136.0,0.0,generic,23
1728081791,136.0,0.0,generic,24
1728081792,136.0,0.0,generic,25
1728081793,135.0,0.0,generic,26
1728081794,135.0,0.0,generic,27
1728081795,135.0,0.0,generic,28
1728081796,135.0,0.0,generic,29
1728081797,135.0,0.0,generic,30
1728081798,135.0,0.0,generic,31
1728081799,135.0,0.0,generic,32
1728081800,135.0,0.0,generic,33
1728081801,135.0,0.0,generic,34
