timestamp,heart rate,activity type,time
1719350712,100.0,generic,0
1719350713,100.0,generic,1
1719350714,100.0,generic,2
1719350715,101.0,generic,3
1719350716,101.0,generic,4
1719350717,101.0,generic,5
