,timestamp,cadence,gct,heart_rate,time
0,1707265294,0,0,111,0
1,1707265295,0,0,110,1
2,1707265296,0,0,109,2
3,1707265298,0,0,108,4
4,1707265300,0,0,109,6
5,1707265302,0,0,108,8
6,1707265303,0,0,121,9
7,1707265304,0,0,121,10
8,1707265310,0,0,120,16
9,1707265313,0,0,119,19
10,1707265315,0,0,118,21
