timestamp,heart rate,distance,activity type,time
1721697488,94.0,0.0,generic,0
1721697489,95.0,0.0,generic,1
1721697490,95.0,0.0,generic,2
1721697491,95.0,0.0,generic,3
1721697492,95.0,0.0,generic,4
1721697493,95.0,0.0,generic,5
1721697494,94.0,0.0,generic,6
1721697495,93.0,0.0,generic,7
1721697496,93.0,0.0,generic,8
1721697497,92.0,0.0,generic,9
1721697498,93.0,0.0,generic,10
1721697499,93.0,0.0,generic,11
1721697500,93.0,0.0,generic,12
1721697501,93.0,0.0,generic,13
1721697502,92.0,0.0,generic,14
1721697503,91.0,0.0,generic,15
1721697504,91.0,0.0,generic,16
1721697505,91.0,0.0,generic,17
1721697506,91.0,0.0,generic,18
1721697507,91.0,0.0,generic,19
1721697508,91.0,0.0,generic,20
1721697509,91.0,0.0,generic,21
1721697510,90.0,0.0,generic,22
1721697511,90.0,0.0,generic,23
1721697512,89.0,0.0,generic,24
1721697513,88.0,0.0,generic,25
1721697514,88.0,0.0,generic,26
1721697515,88.0,0.0,generic,27
1721697516,88.0,0.0,generic,28
