,timestamp,cadence,gct,heart_rate,time
3,1706814657,0,0,0.0,3
4,1706814658,0,0,0.0,4
5,1706814659,0,0,0.0,5
6,1706814660,0,0,0.0,6
7,1706814661,0,0,0.0,7
8,1706814662,0,0,0.0,8
9,1706814663,0,0,0.0,9
10,1706814664,0,0,0.0,10
11,1706814665,0,0,0.0,11
12,1706814666,0,0,0.0,12
13,1706814667,0,0,0.0,13
14,1706814668,0,0,0.0,14
15,1706814669,0,0,0.0,15
16,1706814670,0,0,0.0,16
17,1706814671,0,0,0.0,17
18,1706814672,0,0,0.0,18
19,1706814673,0,0,0.0,19
20,1706814674,0,0,0.0,20
21,1706814675,0,0,0.0,21
22,1706814676,0,0,144.0,22
23,1706814677,0,0,144.0,23
